price,location,metro,floor,floor_count,square,living_square,kitchen_square,year,finish_type,ceiling_height,view,accomodation_type,url
292042180,"Москва, ЦАО, р-н Хамовники, ул. Остоженка, 11",Кропоткинская,4,6,220.0,unknown,20.0,2012,Без ремонта,3.5,unknown,Вторичка,https://www.cian.ru/sale/flat/302069122/
360000000,"Москва, ЦАО, р-н Якиманка, ул. Малая Полянка, 2",Полянка,10,10,388.0,unknown,20.0,2007,Без ремонта,3.5,unknown,Вторичка / Пентхаус,https://www.cian.ru/sale/flat/303818180/
450000000,"Москва, ЦАО, р-н Арбат, Большой Афанасьевский пер., 28",Арбатская,6,8,206.5,150.0,30.0,2012,Дизайнерский,3.3,Во двор,Вторичка,https://www.cian.ru/sale/flat/301729399/
533572800,"Москва, ЦАО, р-н Хамовники, Бутиковский пер., 5",Парк Культуры,3,6,277.9,200.0,19.0,2005,Дизайнерский,3.3,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/293085065/
742000000,"Москва, ЗАО, р-н Раменки, Воробьевское ш., 4",Поклонная,13,13,595.0,240.0,50.0,2017,Без ремонта,unknown,unknown,Вторичка / Апартаменты,https://www.cian.ru/sale/flat/293821777/
3400000,"Московская область, Люберцы городской округ, Красково дп, ул. Чехова, 13/2",Жулебино,5,5,130.9,unknown,10.0,2006,Без ремонта,4.5,unknown,Вторичка / Апартаменты,https://lyubertsy.cian.ru/sale/flat/305434311/
3735000,"Московская область, Люберцы, Октябрьский просп., 403к1",Панки,2,4,17.6,13.2,2.0,unknown,Евроремонт,3.2,Во двор,Вторичка / Апартаменты,https://lyubertsy.cian.ru/sale/flat/306297286/
3754100,"Московская область, Люберцы, Октябрьский просп., 403к1",Панки,2,4,17.3,unknown,unknown,unknown,Дизайнерский,3.5,Во двор,Вторичка / Апартаменты,https://lyubertsy.cian.ru/sale/flat/306070123/
6200000,"Московская область, Красногорск городской округ, Аристово деревня, ул. Северная, 3",Пятницкое шоссе,2,6,26.1,12.0,5.0,2022,Евроремонт,2.9,Во двор,Вторичка,https://krasnogorsk.cian.ru/sale/flat/305797919/
8000000,"Москва, ЗАО, р-н Тропарево-Никулино, Ленинский просп., 158",Юго,2,22,17.8,unknown,unknown,unknown,Евроремонт,unknown,Во двор,Вторичка / Апартаменты,https://www.cian.ru/sale/flat/305791157/
8999999,"Московская область, Красногорск городской округ, Николо-Урюпино село, ул. Полковника Глазунова, 15",Аникеевка,2,7,55.0,unknown,unknown,2022,Дизайнерский,unknown,unknown,Вторичка,https://krasnogorsk.cian.ru/sale/flat/299929933/
9478130,"Московская область, Пушкино, Публицист жилой комплекс",Медведково,8,9,67.46,44.6,4.4,2026,"Без отделки, чистовая",unknown,unknown,Новостройка,https://pushkino.cian.ru/sale/flat/302163338/
9837486,"Московская область, Солнечногорск городской округ, Бакеево деревня, Бакеево Парк жилой комплекс, к4",Нахабино,4,4,54.91,unknown,unknown,2022,Без отделки,unknown,unknown,Новостройка,https://solnechnogorsk.cian.ru/sale/flat/296012803/
9900000,"Москва, ЦАО, р-н Пресненский, Мантулинская ул., 12",Улица 1905 года,2,5,20.0,16.0,4.0,1926,Евроремонт,3.0,На улицу и двор,Вторичка / Апартаменты,https://www.cian.ru/sale/flat/302749139/
10300000,"Москва, СВАО, р-н Северное Медведково, Широкая ул., 1К5",Медведково,3,16,38.5,19.4,9.0,1980,Косметический,unknown,unknown,Вторичка,https://www.cian.ru/sale/flat/304578099/
10500000,"Москва, ВАО, р-н Перово, Новогиреевская ул., 16К3",Перово,5,5,44.0,29.5,6.1,1963,Косметический,2.7,Во двор,Вторичка,https://www.cian.ru/sale/flat/304962920/
10850000,"Москва, ЮАО, р-н Нагорный, Черноморский бул., 5К4",Чертановская,5,5,32.1,unknown,6.0,1962,Косметический,2.7,Во двор,Вторичка,https://www.cian.ru/sale/flat/306324073/
10990000,"Москва, НАО (Новомосковский), Московский поселение, Филатов Луг жилой комплекс, ул. Картмазовские Пруды, 2к3",Филатов Луг,21,22,39.9,25.0,9.0,2020,Дизайнерский,2.8,Во двор,Вторичка,https://www.cian.ru/sale/flat/301449141/
10990000,"Москва, СВАО, р-н Останкинский, Березовая аллея, 19к2",Ботанический сад,17,18,26.0,9.2,7.7,unknown,Дизайнерский,unknown,Во двор,Вторичка / Апартаменты,https://www.cian.ru/sale/flat/306186502/
11900000,"Москва, СВАО, р-н Отрадное, Юрловский проезд, 14к1",Бибирево,8,17,37.0,19.0,7.1,2011,Косметический,2.74,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/303859491/
12331800,"Московская область, Щелково, мкр. Центральный, Советская ул., 60",Щёлковская,13,20,80.6,21.1,29.9,2023,"Без отделки, предчистовая, черновая",3.35,Во двор,Новостройка,https://shchyolkovo.cian.ru/sale/flat/280751771/
12500026,"Московская область, Одинцовский городской округ, Крюково деревня, ул. Высокая, 1",Толстопальцево,2,4,70.03,unknown,unknown,2023,Без отделки,3.1,unknown,Новостройка,https://odintsovo.cian.ru/sale/flat/302836251/
14066000,"Москва, НАО (Новомосковский), Десеновское поселение, ул. 1-я Ватутинская, 14к2",Новомосковская,10,15,53.1,29.0,11.0,2023,Без ремонта,3.0,На улицу,Вторичка,https://www.cian.ru/sale/flat/297008152/
14500000,"Москва, ЮАО, р-н Царицыно, ул. Бехтерева, 11К1",Кантемировская,9,9,40.0,unknown,8.0,1965,Дизайнерский,2.64,Во двор,Вторичка,https://www.cian.ru/sale/flat/306499102/
15500000,"Москва, ЮВАО, р-н Некрасовка, ул. Недорубова, 10",Некрасовка,6,17,75.1,44.1,12.8,2015,Косметический,2.74,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/304919341/
16499000,"Москва, ЮАО, р-н Бирюлево Восточное, 6-я Радиальная ул., 7/1к2",Царицыно,3,22,65.0,34.0,11.5,2023,Евроремонт,2.65,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/305232573/
17000000,"Москва, САО, р-н Хорошевский, Ходынский бул., 20А",ЦСКА,6,15,33.0,unknown,unknown,2017,Дизайнерский,unknown,unknown,Вторичка / Апартаменты,https://www.cian.ru/sale/flat/279125910/
17182500,"Москва, СЗАО, р-н Хорошево-Мневники, Эмоушен жилой комплекс",Полежаевская,6,28,43.5,15.3,11.8,2027,"Без отделки, черновая",3.0,Во двор,Новостройка / Апартаменты,https://www.cian.ru/sale/flat/293623772/
19990000,"Москва, ЦАО, р-н Пресненский, Стрельбищенский пер., 5",Шелепиха,8,9,55.6,36.6,6.5,1970,Косметический,2.64,unknown,Вторичка,https://www.cian.ru/sale/flat/304681346/
21300000,"Москва, ЦАО, р-н Мещанский, Большая Переяславская ул., 3К1",Проспект Мира,10,12,46.8,unknown,8.5,1967,Евроремонт,unknown,unknown,Вторичка,https://www.cian.ru/sale/flat/306225362/
21465000,"Москва, ЦАО, р-н Таганский, 2-й Гончарный пер., 3",Таганская,1,6,47.7,unknown,3.0,1928,Без ремонта,unknown,unknown,Вторичка / Апартаменты,https://www.cian.ru/sale/flat/304194837/
22000000,"Москва, ЮАО, р-н Даниловский, Автозаводская ул., 23Ак2",Автозаводская,10,24,43.0,24.0,4.0,2018,Дизайнерский,2.8,Во двор,Вторичка,https://www.cian.ru/sale/flat/306378692/
22490000,"Москва, САО, р-н Левобережный, Акватория жилой комплекс, В3",Беломорская,11,20,44.0,32.0,7.0,2022,Дизайнерский,3.0,На улицу,Вторичка,https://www.cian.ru/sale/flat/304952945/
24500000,"Москва, САО, р-н Хорошевский, Хорошевское ш., 25Ак1",Полежаевская,21,24,42.0,16.0,13.0,2023,Без ремонта,unknown,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/306511648/
27500000,"Москва, ЗАО, р-н Филевский парк, Береговой проезд, 7",Фили,13,16,69.0,34.0,12.7,2007,Дизайнерский,unknown,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/306892631/
28000000,"Москва, ЗАО, р-н Раменки, ул. Лобачевского, 120к1",Аминьевская,27,39,68.6,26.8,19.0,2022,Без ремонта,3.1,Во двор,Вторичка,https://www.cian.ru/sale/flat/300818710/
28500000,"Москва, ЗАО, р-н Очаково-Матвеевское, Аминьевское ш., 4Дк3литБ",Аминьевская,8,29,63.2,48.0,10.0,2022,Дизайнерский,unknown,Во двор,Вторичка,https://www.cian.ru/sale/flat/306261351/
29000000,"Москва, САО, р-н Хорошевский, Зорге 9 жилой комплекс, 9Ак6",Полежаевская,12,21,77.89,50.6,12.3,2024,Без отделки,unknown,unknown,Новостройка / Апартаменты,https://www.cian.ru/sale/flat/303671075/
29212081,"Москва, ЮАО, р-н Даниловский, Хай Лайф жилой комплекс",Павелецкая,16,39,37.2,unknown,unknown,2027,"Без отделки, предчистовая, чистовая",3.1,unknown,Новостройка,https://www.cian.ru/sale/flat/301460277/
29400000,"Москва, СЗАО, р-н Хорошево-Мневники, Шелепихинская наб., 40к3",Народное Ополчение,12,29,56.2,28.9,11.8,2023,Дизайнерский,3.0,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/306178613/
